#algo	query_id	nb_reads	query_length	accession	description	organism	percentIdentity	nb_hsps	queryOverlap	hitOverlap	evalue	score	tax_id	taxonomy	sequence
"BLASTX"	"SRR10518885_306"	"1296"	"2359"	"XP_010651330"	"PREDICTED: callose synthase 9 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"97"	"40"	"0"	"1513.82"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3324"	"104"	"1131"	"XP_020570797"	"60S ribosomal protein L23 isoform X1 [Phalaenopsis equestris]"	"Phalaenopsis equestris"	"100.0"	"1"	"36"	"92"	"1.38974e-87"	"271.166"	"78828"	"Eukaryota;;Orchidaceae;Phalaenopsis;Phalaenopsis equestris"	""
"BLASTX"	"SRR10518885_4196"	"4052"	"1005"	"XP_003632650"	"PREDICTED: ubiquitin-conjugating enzyme E2 variant 1D isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"44"	"100"	"9.70684e-98"	"295.434"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_736"	"1659"	"1911"	"XP_002285608"	"PREDICTED: chaperonin CPN60-2, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"90"	"100"	"0"	"1129.01"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3679"	"345"	"1076"	"XP_002283657"	"PREDICTED: protein VTE6, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"69"	"79"	"1.77472e-170"	"487.263"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1973"	"138"	"1394"	"XP_002281151"	"PREDICTED: long chain acyl-CoA synthetase 2 [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"100"	"70"	"0"	"923.309"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2096"	"276"	"1362"	"XP_002285903"	"PREDICTED: 24-methylenesterol C-methyltransferase 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"79"	"100"	"0"	"752.281"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3376"	"348"	"1121"	"XP_002270894"	"PREDICTED: putative ER lumen protein-retaining receptor C28H8.4 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"73"	"99"	"0"	"526.168"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3513"	"108"	"1101"	"XP_010663058"	"PREDICTED: probable Ufm1-specific protease isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"57"	"0"	"708.368"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2545"	"568"	"1265"	"XP_002283206"	"PREDICTED: peptidyl-prolyl cis-trans isomerase FKBP20-1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"34"	"77"	"1.71692e-96"	"296.975"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1103"	"973"	"1698"	"CAN71034"	"hypothetical protein VITISV_000356 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"55"	"75"	"0"	"551.977"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_198"	"2360"	"2627"	"XP_010664057"	"PREDICTED: regulator of nonsense transcripts 1 homolog isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"69"	"0"	"1735.31"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2595"	"259"	"1253"	"XP_002282450"	"PREDICTED: transcription factor-like protein DPB [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"76"	"91"	"0"	"604.364"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_500"	"3478"	"2113"	"XP_002284923"	"PREDICTED: polyadenylate-binding protein 8 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"84"	"92"	"0"	"1035.79"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_5307"	"143"	"1067"	"CAN83214"	"hypothetical protein VITISV_038716 [Vitis vinifera]"	"Vitis vinifera"	"88.1"	"2"	"100"	"99"	"5.92315e-10"	"650.1886"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3765"	"351"	"1064"	"XP_002276211"	"PREDICTED: phosphatidylinositol:ceramide inositolphosphotransferase 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"89"	"100"	"0"	"589.726"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2217"	"1173"	"1334"	"RVW24136"	"putative acetyl-CoA acetyltransferase, cytosolic 2 [Vitis vinifera]"	"Vitis vinifera"	"67.8"	"3"	"47"	"38"	"1.99045e-54"	"264.975"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3032"	"165"	"1175"	"XP_002281722"	"PREDICTED: dynamin-related protein 1E [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"97"	"62"	"0"	"721.465"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_471"	"609"	"2148"	"XP_002272128"	"PREDICTED: uncharacterized protein LOC100262848 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"44"	"45"	"0"	"578.17"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3803"	"918"	"1059"	"XP_002280602"	"PREDICTED: probable serine/threonine-protein kinase At4g35230 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"96"	"68"	"0"	"705.671"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2859"	"343"	"1204"	"XP_010655464"	"PREDICTED: auxin response factor 3 [Vitis vinifera]"	"Vitis vinifera"	"96.8"	"1"	"93"	"51"	"0"	"694.115"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3572"	"1218"	"1090"	"XP_002270210"	"PREDICTED: probable carboxylesterase 18 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"84"	"91"	"0"	"629.402"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2657"	"1316"	"1241"	"XP_010663763"	"PREDICTED: CBS domain-containing protein CBSCBSPB5 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"83"	"63"	"0"	"621.698"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2313"	"463"	"1312"	"XP_002278018"	"PREDICTED: ATP-dependent 6-phosphofructokinase 5, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"100"	"82"	"0"	"897.886"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2975"	"147"	"1184"	"XP_002283341"	"PREDICTED: putative dual specificity protein phosphatase DSP8 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"71"	"100"	"0"	"546.969"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1328"	"748"	"1604"	"XP_010661205"	"PREDICTED: uncharacterized protein LOC100263258 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"40"	"36"	"2.0383e-138"	"422.935"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4115"	"286"	"1657"	"XP_002285891"	"PREDICTED: expansin-A11 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"23"	"50"	"9.77336e-83"	"268.47"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1618"	"263"	"1502"	"RVW41739"	"putative GTP diphosphokinase RSH3, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"97.6"	"3"	"85"	"84"	"0"	"855.4856"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2799"	"278"	"1215"	"CBI26761"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"100"	"35"	"0"	"830.861"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2262"	"5336"	"1324"	"XP_002280300"	"PREDICTED: expansin-A8 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"44"	"76"	"3.9196e-113"	"342.428"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3330"	"238"	"1131"	"XP_002267588"	"PREDICTED: SH3 domain-containing protein 2 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"96"	"97"	"0"	"750.74"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3052"	"241"	"1173"	"XP_002285610"	"PREDICTED: PHD finger protein ING1 [Vitis vinifera]"	"Vitis vinifera"	"96.3"	"1"	"62"	"100"	"6.87436e-141"	"410.223"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_786"	"1956"	"1874"	"XP_002274807"	"PREDICTED: molybdate-anion transporter [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"74"	"100"	"0"	"902.894"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2445"	"416"	"1464"	"XP_002263448"	"PREDICTED: chaperone protein dnaJ GFA2, mitochondrial [Vitis vinifera]"	"Vitis vinifera"	"95.5"	"2"	"100"	"100"	"2.579185e-11"	"896.3316"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3378"	"342"	"1121"	"XP_002280708"	"PREDICTED: hippocampus abundant transcript-like protein 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"85"	"0"	"699.123"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1342"	"459"	"1600"	"XP_002265112"	"PREDICTED: carboxypeptidase SOL1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"89"	"97"	"0"	"906.36"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3337"	"165"	"1130"	"XP_019078276"	"PREDICTED: GEM-like protein 4 [Vitis vinifera]"	"Vitis vinifera"	"95.4"	"1"	"70"	"89"	"0"	"520.005"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3914"	"330"	"1046"	"XP_002275885"	"PREDICTED: metal tolerance protein 4 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"100"	"86"	"0"	"664.84"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1630"	"164"	"1496"	"XP_002266890"	"PREDICTED: probable thimet oligopeptidase [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"99"	"68"	"0"	"1019.99"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1257"	"1161"	"1632"	"XP_002281123"	"PREDICTED: NADP-specific glutamate dehydrogenase isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"97"	"83"	"0"	"1077.77"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2832"	"354"	"1208"	"XP_010664832"	"PREDICTED: E3 ubiquitin-protein ligase CIP8 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"79"	"96"	"3.51527e-169"	"486.493"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3268"	"2733"	"1141"	"XP_003632181"	"PREDICTED: mitochondrial uncoupling protein 2 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"79"	"99"	"1.38224e-172"	"492.656"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2729"	"1122"	"1229"	"XP_019078669"	"PREDICTED: palmitoyl-acyl carrier protein thioesterase, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"81"	"79"	"0"	"660.603"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4739"	"222"	"1105"	"XP_002262915"	"PREDICTED: aspartic proteinase A1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"66"	"47"	"1.80018e-174"	"505.368"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1592"	"1561"	"1510"	"XP_019072004"	"PREDICTED: isoamylase 3, chloroplastic isoform X4 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"100"	"78"	"0"	"1036.17"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_959"	"1569"	"1769"	"AKV16350"	"phospholipase D beta 2 [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"94"	"51"	"0"	"1169.07"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1314"	"10416"	"1611"	"XP_002284659"	"PREDICTED: 4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"85"	"98"	"0"	"927.161"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_276"	"1130"	"2433"	"XP_010647680"	"PREDICTED: kinesin-like protein KIN-7D, mitochondrial isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.9"	"1"	"100"	"74"	"0"	"1572.37"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3571"	"172"	"1090"	"XP_002285721"	"PREDICTED: tubulin alpha-3 chain [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"63"	"0"	"520.39"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_654"	"489"	"1977"	"XP_002267245"	"PREDICTED: nucleolar protein 10 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"94"	"88"	"0"	"1174.46"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3509"	"138"	"1101"	"RVW15942"	"Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"96"	"41"	"0"	"676.396"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3558"	"84"	"1093"	"XP_019082006"	"PREDICTED: uncharacterized protein LOC100256959 isoform X4 [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"95"	"22"	"0"	"720.694"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1496"	"156"	"1539"	"XP_002284841"	"PREDICTED: 1,4-alpha-glucan-branching enzyme 1, chloroplastic/amyloplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"83"	"50"	"0"	"879.782"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1187"	"1475"	"1661"	"XP_002269810"	"PREDICTED: sucrose-phosphatase 1 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"77"	"100"	"0"	"889.412"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_589"	"1038"	"2031"	"XP_002285667"	"PREDICTED: dihydroxy-acid dehydratase, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"72"	"80"	"0"	"950.658"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4152"	"189"	"1011"	"CBI31606"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"79"	"96"	"6.91298e-169"	"480.715"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_0"	"2548"	"7005"	"KDP44557"	"hypothetical protein JCGZ_16390 [Jatropha curcas]"	"Jatropha curcas"	"84.7"	"1"	"100"	"98"	"0"	"3985.65"	"180498"	"Eukaryota;;Euphorbiaceae;Jatropha;Jatropha curcas"	""
"BLASTX"	"SRR10518885_2541"	"801"	"1266"	"XP_002276942"	"PREDICTED: uncharacterized protein LOC100242981 [Vitis vinifera]"	"Vitis vinifera"	"99.4"	"1"	"80"	"88"	"0"	"655.981"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2098"	"148"	"1362"	"CBI27690"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"100"	"39"	"0"	"929.087"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1282"	"339"	"1623"	"CAN78387"	"hypothetical protein VITISV_017368 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"76"	"73"	"0"	"860.522"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3437"	"270"	"1112"	"CBI40795"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"93"	"29"	"0"	"677.167"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2437"	"392"	"1288"	"XP_010653658"	"PREDICTED: uncharacterized protein LOC100246460 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"99"	"85"	"0"	"711.064"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_427"	"1035"	"2193"	"CAN68894"	"hypothetical protein VITISV_026036 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"42"	"100"	"0"	"641.728"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1137"	"718"	"1681"	"XP_010651546"	"PREDICTED: proteasome-associated protein ECM29 homolog [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"95"	"29"	"0"	"1072.77"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1804"	"3751"	"1440"	"XP_019077781"	"PREDICTED: uncharacterized protein LOC100251482 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"55"	"19"	"6.76665e-179"	"548.895"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2205"	"262"	"1338"	"NP_001268001"	"mitochondrial alternative oxidase 2 [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"68"	"94"	"0"	"585.489"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1321"	"839"	"1607"	"XP_010653838"	"PREDICTED: CCR4-NOT transcription complex subunit 3 isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"83"	"50"	"0"	"894.419"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_762"	"267"	"1890"	"XP_002285201"	"PREDICTED: pre-mRNA-splicing factor SLU7 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"85"	"100"	"0"	"821.231"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1863"	"611"	"1421"	"XP_002276759"	"PREDICTED: vacuolar-processing enzyme [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"94"	"84"	"0"	"890.182"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1566"	"760"	"1520"	"RVW88063"	"hypothetical protein CK203_044465 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"35"	"30"	"3.92203e-120"	"375.17"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2900"	"125"	"1197"	"XP_002277138"	"PREDICTED: uncharacterized protein LOC100252883 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"52"	"96"	"2.41579e-118"	"352.829"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3178"	"192"	"1155"	"XP_003633167"	"PREDICTED: protein TSS [Vitis vinifera]"	"Vitis vinifera"	"97.9"	"1"	"100"	"20"	"0"	"751.51"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4143"	"1070"	"1012"	"XP_002270586"	"PREDICTED: (DL)-glycerol-3-phosphatase 2 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"78"	"100"	"0"	"541.191"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1755"	"974"	"1456"	"XP_002269153"	"PREDICTED: LL-diaminopimelate aminotransferase, chloroplastic isoform X3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"89"	"94"	"0"	"901.738"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4035"	"99"	"1028"	"CBI33838"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.2"	"1"	"77"	"67"	"0"	"549.28"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1405"	"736"	"1573"	"XP_002274896"	"PREDICTED: cellulose synthase-like protein D3 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"53"	"24"	"0"	"580.096"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2013"	"1419"	"1382"	"CBI23729"	"unnamed protein product, partial [Vitis vinifera]"	"Vitis vinifera"	"99.1"	"1"	"100"	"41"	"0"	"917.916"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_5341"	"209"	"1098"	"XP_002283688"	"PREDICTED: uncharacterized protein LOC100264659 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"2"	"75"	"85"	"3.35472e-29"	"551.192"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1752"	"194"	"1457"	"XP_002272712"	"PREDICTED: protein AAR2 homolog isoform X2 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"1"	"81"	"100"	"0"	"759.599"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3510"	"204"	"1101"	"XP_002283671"	"PREDICTED: triosephosphate isomerase, cytosolic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.6"	"1"	"69"	"100"	"1.53179e-168"	"480.33"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1436"	"556"	"1559"	"CAN65740"	"hypothetical protein VITISV_037757 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"37"	"48"	"1.99673e-132"	"400.208"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1915"	"234"	"1408"	"XP_002278786"	"PREDICTED: probable inactive ATP-dependent zinc metalloprotease FTSHI 2, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.5"	"1"	"94"	"49"	"0"	"856.284"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1702"	"218"	"1472"	"XP_019078596"	"PREDICTED: uncharacterized protein LOC100252969 isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.7"	"2"	"73"	"99"	"6.37305e-10"	"719.525"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2352"	"62"	"1304"	"XP_010656234"	"PREDICTED: zinc protease PQQL-like isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"99.8"	"1"	"96"	"41"	"0"	"868.611"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3846"	"144"	"1053"	"XP_010664409"	"PREDICTED: kinesin-like protein KIN-4C [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"95"	"27"	"0"	"560.451"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_1231"	"984"	"1644"	"RVX16027"	"Glyceraldehyde-3-phosphate dehydrogenase B, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"80"	"97"	"0"	"818.15"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_4075"	"401"	"1022"	"TYG82654"	"hypothetical protein ES288_D01G106700v1 [Gossypium darwinii]"	"Gossypium darwinii"	"96.2"	"1"	"62"	"61"	"3.32138e-144"	"421.009"	"34276"	"Eukaryota;;Malvaceae;Gossypium;Gossypium darwinii"	""
"BLASTX"	"SRR10518885_1773"	"833"	"1451"	"XP_010664407"	"PREDICTED: mechanosensitive ion channel protein 3, chloroplastic isoform X1 [Vitis vinifera]"	"Vitis vinifera"	"96.8"	"1"	"96"	"66"	"0"	"903.664"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_2644"	"790"	"1244"	"XP_002273868"	"PREDICTED: phosphatidylinositol/phosphatidylcholine transfer protein SFH9 [Vitis vinifera]"	"Vitis vinifera"	"100.0"	"1"	"75"	"93"	"0"	"628.632"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
"BLASTX"	"SRR10518885_3717"	"213"	"1071"	"XP_002279451"	"PREDICTED: ATP-dependent Clp protease proteolytic subunit-related protein 3, chloroplastic [Vitis vinifera]"	"Vitis vinifera"	"99.3"	"1"	"79"	"88"	"0"	"548.895"	"29760"	"Eukaryota;;Vitaceae;Vitis;Vitis vinifera"	""
