Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,Tumor,CenterName,Submission,Consent,RunHash,ReadHash,Cultivar
SRR10753368,12/24/19 4:24,12/22/19 7:45,54342666,16302777824,54342666,299,5907,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/010501/SRR10753368,SRX7427944,A15,ncRNA-Seq,RT-PCR,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP238481,PRJNA597115,597115,SRS5873877,SAMN13663765,simple,29760,Vitis vinifera,FZ42_1,no,HENAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,SRA1015458,public,0D8FE1C7A2450031046F40136E36DF3D,F6BEAC99C2A29D7E13AA647C1DDA4672,Fengzao
SRR11088977,3/4/20 14:23,2/14/20 12:47,14825496,4447648800,14825496,300,1706,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/010829/SRR11088977,SRX7727886,Riesling_veraison_rep2,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP249541,PRJNA606742,606742,SRS6148493,SAMN14112337,simple,29760,Vitis vinifera,Riesling_veraison,no,CORNELL UNIVERSITY,SRA1042853,public,1667A17D299C270E593F521D9F9CBCEB,AE3AC3644AA1A1BEF1ED1D2B4059F793,Riesling
SRR11088978,3/4/20 14:23,2/14/20 12:44,12297544,3689263200,12297544,300,1404,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/010829/SRR11088978,SRX7727885,Riesling_veraison_rep1,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP249541,PRJNA606742,606742,SRS6148493,SAMN14112337,simple,29760,Vitis vinifera,Riesling_veraison,no,CORNELL UNIVERSITY,SRA1042853,public,88183E4C46D21F18BABCDDAEE7C254BB,A6ADE28FC7836846CBC8DCE1F7C175C7,Riesling
SRR11088979,3/4/20 14:23,2/14/20 12:44,12823654,3847096200,12823654,300,1484,,https://sra-download.ncbi.nlm.nih.gov/traces/sra51/SRR/010829/SRR11088979,SRX7727884,PinotNoir_veraison_rep2,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP249541,PRJNA606742,606742,SRS6148492,SAMN14112336,simple,29760,Vitis vinifera,PinotNoir_veraison,no,CORNELL UNIVERSITY,SRA1042853,public,0BC998428FB5FD638AF34876B12E448E,9FE9AB70C718878D00880F1B1F0A653A,Pinot noir
SRR11088980,3/4/20 14:23,2/14/20 12:47,12442701,3732810300,12442701,300,1445,,https://sra-download.ncbi.nlm.nih.gov/traces/sra50/SRR/010829/SRR11088980,SRX7727883,PinotNoir_veraison_rep1,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP249541,PRJNA606742,606742,SRS6148492,SAMN14112336,simple,29760,Vitis vinifera,PinotNoir_veraison,no,CORNELL UNIVERSITY,SRA1042853,public,0F2FAA413D56B96905426AAE93864C0B,2A8F033DA24D1118254D9FB14C4119C2,Pinot noir
SRR11088988,3/4/20 14:23,2/14/20 12:47,13764817,4129445100,13764817,300,1582,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/010829/SRR11088988,SRX7727875,Merlot_veraison_rep2,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP249541,PRJNA606742,606742,SRS6148487,SAMN14112332,simple,29760,Vitis vinifera,Merlot_veraison,no,CORNELL UNIVERSITY,SRA1042853,public,F98A763474F107C34DB898F785E26989,A3D609EE00B6747F5BA127F714D7B5EB,Merlot
SRR11088989,3/4/20 14:23,2/14/20 12:49,10938551,3281565300,10938551,300,1261,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/010829/SRR11088989,SRX7727874,Merlot_veraison_rep1,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP249541,PRJNA606742,606742,SRS6148487,SAMN14112332,simple,29760,Vitis vinifera,Merlot_veraison,no,CORNELL UNIVERSITY,SRA1042853,public,0E012831FE02AE75FD0A9895B3D86568,DC05CF204C9BE5C1E01C7EFF0DDB8BDB,Merlot
SRR866531,12/10/13 11:08,5/23/13 5:49,37013264,7476679328,37013264,202,4439,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866531/SRR866531.1,SRX285762,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428728,SAMN02152301,simple,29760,Vitis vinifera,Tannat_grain1_rep1,no,FGC,SRA080365,public,EFDA274987E402920B627329ACC1426F,C8684182BD7C8430762381F2555E3A63,Tannat
SRR866540,12/10/13 11:08,5/22/13 10:03,23655364,4778383528,23655364,202,2823,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866540/SRR866540.1,SRX285763,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428729,SAMN02152320,simple,29760,Vitis vinifera,Tannat_grain1_rep2,no,FGC,SRA080365,public,307907AEC1148B01FA160D8B9BE7D00F,61148BA6F19F7CC70670BC70A9749083,Tannat
SRR866544,12/10/13 11:08,5/22/13 14:13,57178383,11550033366,57178383,202,6939,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866544/SRR866544.1,SRX285764,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428730,SAMN02152321,simple,29760,Vitis vinifera,Tannat_grain1_rep3,no,FGC,SRA080365,public,415360C43F47889DAD2511041C8909D5,69FBEFC25009E92171D1535DC9781DBB,Tannat
SRR866568,12/10/13 11:08,5/23/13 5:46,34067919,6881719638,34067919,202,4044,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR866568/SRR866568.1,SRX285765,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428731,SAMN02152322,simple,29760,Vitis vinifera,Tannat_skin2_rep1,no,FGC,SRA080365,public,F36EFC348F401023DA5D101E302740FF,F752D4074B57311E49BF47FBCB719B98,Tannat
SRR866569,12/10/13 11:08,5/23/13 5:47,32623508,6589948616,32623508,202,3913,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR866569/SRR866569.1,SRX285766,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428732,SAMN02152323,simple,29760,Vitis vinifera,Tannat_skin2_rep2,no,FGC,SRA080365,public,73F81AA2513FF7A6B6EFF50E7EB5B351,6824EA9029F382034A5660AA9E89788D,Tannat
SRR866570,12/10/13 11:08,5/23/13 6:05,37409334,7556685468,37409334,202,4421,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866570/SRR866570.1,SRX285767,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428733,SAMN02152324,simple,29760,Vitis vinifera,Tannat_skin2_rep3,no,FGC,SRA080365,public,06FD6C313CAD37F4D2EAF1FFAB50D791,8DD48FCBD113A7A13F288F11B4D128FF,Tannat
SRR866571,12/10/13 11:08,5/23/13 5:52,36382556,7349276312,36382556,202,4592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866571/SRR866571.1,SRX285768,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428734,SAMN02152325,simple,29760,Vitis vinifera,Tannat_skin3_rep1,no,FGC,SRA080365,public,DC16468EFCDCB49E2747FEE973CF5671,470B19D48EFB59CD4774A150CE5C3C54,Tannat
SRR866572,12/10/13 11:08,5/23/13 5:29,31715669,6406565138,31715669,202,3775,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866572/SRR866572.1,SRX285769,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428735,SAMN02152326,simple,29760,Vitis vinifera,Tannat_skin3_rep2,no,FGC,SRA080365,public,E93D6A72A6294C46D014657B578DAAB5,CED8C81442C2AE4FFC241A267098B1D0,Tannat
SRR866574,12/10/13 11:08,5/23/13 5:42,30662698,6193864996,30662698,202,3620,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866574/SRR866574.1,SRX285778,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428744,SAMN02152327,simple,29760,Vitis vinifera,Tannat_seeds3_rep1,no,FGC,SRA080365,public,6DB67B212CBD5DA166C97341B4698158,5E9B71DD1D8265944247DE7AC8EDA3BD,Tannat
SRR866575,12/10/13 11:08,5/23/13 5:40,32261569,6516836938,32261569,202,3815,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866575/SRR866575.1,SRX285781,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428747,SAMN02152328,simple,29760,Vitis vinifera,Tannat_seeds3_rep2,no,FGC,SRA080365,public,DE9C26A937E463BEAEB7C374047541DB,BFF689189E61C3E3620C71D188A926F1,Tannat
SRR866576,12/10/13 11:08,5/23/13 5:54,42893512,8664489424,42893512,202,5100,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866576/SRR866576.1,SRX285783,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,450,0,ILLUMINA,Illumina HiSeq 1000,SRP022966,PRJNA203687,203687,SRS428749,SAMN02152329,simple,29760,Vitis vinifera,Tannat_seeds3_rep3,no,FGC,SRA080365,public,ABD68097022E273525B83E7402D73465,B10B89C5FE30685B336DE0830E9A673F,Tannat
SRR866906,7/22/15 17:01,10/19/17 6:23,47059454,8470701720,47059454,180,6366,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-11/SRR866906/SRR866906.2,SRX286217,GRAvifTARACPEI-87,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429062,SAMN02178296,simple,29760,Vitis vinifera,BGI-Wen3,no,BGI,SRA081731,public,E4E92CF0F8BDB6D92647AF701CFE6D64,398FE9ECB860EB009DF9670A6E0182DA,
SRR866907,7/22/15 17:01,11/4/15 19:35,40037836,7206810480,40037836,180,4560,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866907/SRR866907.2,SRX286218,GRAvifTBRAAPEI-30,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429063,SAMN02178297,simple,29760,Vitis vinifera,BGI-Wen4,no,BGI,SRA081731,public,AD163EA9A43E20C83FAB39B0F1461FFA,AF84E6586BD3267C1770D50DD81393B2,
SRR866908,7/22/15 17:01,11/4/15 19:37,41202289,7416412020,41202289,180,4682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866908/SRR866908.2,SRX286219,GRAvifTCRAAPEI-31,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429064,SAMN02178298,simple,29760,Vitis vinifera,BGI-Wen5,no,BGI,SRA081731,public,F030CC884450D1204F91D1266FF07B3C,4FD6A97B1BF235FA95C82D6EE213B993,
SRR866909,7/22/15 17:01,11/4/15 19:38,44493772,8008878960,44493772,180,5074,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866909/SRR866909.2,SRX286220,GRAvifTDRAAPEI-88,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429065,SAMN02178299,simple,29760,Vitis vinifera,BGI-Wen8,no,BGI,SRA081731,public,1358A8EF86AF81EF51304663C5D19696,C72855C70DC7754F757598AC982AF46C,
SRR866910,7/22/15 17:01,11/4/15 19:37,46407016,8353262880,46407016,180,5258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866910/SRR866910.2,SRX286221,GRAvifTERAAPEI-33,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429066,SAMN02178300,simple,29760,Vitis vinifera,BGI-Wen9,no,BGI,SRA081731,public,34C2997B9305CDE0595ED7C4625E9DEC,5871262DE636B69CB29719722A367223,
SRR866911,7/22/15 17:01,11/4/15 19:37,44039437,7927098660,44039437,180,5074,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866911/SRR866911.2,SRX286222,GRAvifTFRAAPEI-34,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429067,SAMN02178301,simple,29760,Vitis vinifera,BGI-Wen10,no,BGI,SRA081731,public,1E405C12602233AC90E485FC7806979E,4D849148317C44E76294CA09A1BAC3D7,
SRR866912,7/22/15 17:01,11/4/15 19:36,39396293,7091332740,39396293,180,4547,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866912/SRR866912.2,SRX286223,GRAvifTGRAAPEI-35,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429068,SAMN02178302,simple,29760,Vitis vinifera,BGI-Wen11,no,BGI,SRA081731,public,790B2678C117D9FFFC462AD38047A90B,6C422887AD43C44FB31C2815C0C93D28,
SRR866913,7/22/15 17:01,11/28/15 22:51,46195066,8315111880,46195066,180,5340,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR866913/SRR866913.2,SRX286224,GRAvifTHRAAPEI-36,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429069,SAMN02178303,simple,29760,Vitis vinifera,BGI-Wen12,no,BGI,SRA081731,public,C86372AE5E2415713950E1B64020442C,C1D4E90AE5109E4A6E25734295AF2A76,
SRR866914,7/22/15 17:01,11/4/15 19:37,44065594,7931806920,44065594,180,5079,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866914/SRR866914.2,SRX286225,GRAvifTIRAAPEI-37,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429070,SAMN02178304,simple,29760,Vitis vinifera,BGI-Wen13,no,BGI,SRA081731,public,425DD07E7D48719D2851151D1823F234,038EBAAEF0E152606473955832EE0331,
SRR866915,7/22/15 17:01,11/4/15 19:34,40932811,7367905980,40932811,180,4691,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866915/SRR866915.2,SRX286226,GRAvifTJRAAPEI-39,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429071,SAMN02178305,simple,29760,Vitis vinifera,BGI-Wen19,no,BGI,SRA081731,public,385FC450A4C60AE99EEFDDEA660CA6FD,D6D60C5C66657B9AA74CAEFF1A3D62D2,
SRR866916,7/22/15 17:01,11/4/15 19:36,45910063,8263811340,45910063,180,5288,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866916/SRR866916.2,SRX286227,GRAvifTKRAAPEI-41,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429072,SAMN02178306,simple,29760,Vitis vinifera,BGI-Wen24,no,BGI,SRA081731,public,4294B6835EDFB24A999F196530D73AAA,D5FDFDA580F40E5E41D1CC082571FA75,
SRR866918,7/22/15 17:01,11/4/15 19:52,45842427,8251636860,45842427,180,5399,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866918/SRR866918.2,SRX286229,GRAvifTMRAAPEI-44,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429074,SAMN02178308,simple,29760,Vitis vinifera,BGI-Wen27,no,BGI,SRA081731,public,B21D53E6CDF0B01C270C0F880F3B0990,7761BB9B67D9433393E75B317552EFB8,
SRR866919,7/22/15 17:01,11/4/15 19:31,34396464,6191363520,34396464,180,3769,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR866919/SRR866919.2,SRX286230,GRAvifTABRBAPEI-43,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,SRP023101,PRJNA205096,205096,SRS429075,SAMN02178309,simple,29760,Vitis vinifera,BGI-Wen40,no,BGI,SRA081731,public,C725535E95FE6BF2F5E48C80FB57AFB7,E646FB5AFC85FD2951B9BD246A8A24C8,
